Time(s),Voltage(V),Current(A),InternalResistance(mOhm)
91.553,4.0666,0.1999,
91.653,4.0666,0.1999,
91.753,4.0666,0.1999,
91.853,4.0666,0.2000,
91.953,4.0666,0.1999,
92.053,4.0654,0.1999,
92.153,4.0666,0.1999,
92.253,4.0666,0.1999,
92.353,4.0666,0.1999,
92.453,4.0666,0.1999,
92.553,4.0666,0.1999,
92.653,4.0666,0.1999,
92.753,4.0666,0.1999,
92.853,4.0666,0.1999,
92.953,4.0666,0.1999,
93.053,4.0654,0.1999,
93.153,4.0666,0.1999,
93.253,4.0666,0.1999,
93.353,4.0666,0.1999,
93.453,4.0666,0.1999,
93.553,4.0666,0.1999,
93.653,4.0666,0.1999,
93.753,4.0666,0.1999,
93.853,4.0654,0.1999,
93.953,4.0666,0.1999,
94.053,4.0666,0.1999,
94.153,4.0666,0.1999,
94.253,4.0666,0.1999,
94.353,4.0666,0.1999,
94.453,4.0654,0.1999,
94.553,4.0666,0.1999,
94.653,4.0666,0.1999,
94.753,4.0666,0.1999,
94.853,4.0654,0.1999,
94.953,4.0666,0.1999,
95.053,4.0666,0.2000,
95.153,4.0654,0.1999,
95.253,4.0654,0.1999,
95.353,4.0654,0.1999,
95.453,4.0666,0.1999,
95.553,4.0654,0.1999,
95.653,4.0654,0.1999,
95.753,4.0654,0.1999,
95.853,4.0654,0.1999,
95.953,4.0654,0.1999,
96.053,4.0666,0.1999,
96.153,4.0666,0.1999,
96.253,4.0654,0.1999,
96.353,4.0654,0.1999,
96.453,4.0654,0.1999,
96.553,4.0654,0.1999,
96.653,4.0654,0.1999,
96.753,4.0654,0.1999,
96.853,4.0654,0.1999,
96.953,4.0654,0.1999,
97.053,4.0654,0.1999,
97.153,4.0654,0.1999,
97.253,4.0654,0.1999,
97.353,4.0654,0.1999,
97.453,4.0654,0.1999,
97.553,4.0654,0.1999,
97.653,4.0654,0.1999,
97.753,4.0654,0.1999,
97.853,4.0654,0.1999,
97.953,4.0654,0.1999,
98.053,4.0654,0.1999,
98.153,4.0654,0.1999,
98.253,4.0654,0.1999,
98.353,4.0654,0.1999,
98.453,4.0654,0.1999,
98.553,4.0654,0.1999,
98.653,4.0654,0.1999,
98.753,4.0654,0.1999,
98.853,4.0654,0.1999,
98.953,4.0654,0.1999,
99.053,4.0654,0.1999,
99.153,4.0654,0.1999,
99.253,4.0654,0.1999,
99.353,4.0654,0.1999,
99.453,4.0654,0.1999,
99.553,4.0654,0.1999,
99.653,4.0654,0.1999,
99.753,4.0654,0.1999,
99.853,4.0654,0.1999,
99.953,4.0654,0.1999,
100.053,4.0654,0.1999,
100.153,4.0654,0.1999,
100.253,4.0654,0.1999,
100.353,4.0654,0.1999,
100.453,4.0654,0.1999,
100.553,4.0654,0.1999,
100.653,4.0654,0.1999,
100.753,4.0654,0.1999,
100.853,4.0654,0.1999,
100.953,4.0654,0.1999,
101.053,4.0654,0.1999,
101.153,4.0654,0.1999,
101.253,4.0654,0.1999,
101.353,4.0654,0.1999,
101.453,4.0654,0.1999,
101.553,4.0654,0.1999,
101.653,4.0654,0.1999,
101.753,4.0654,0.1999,
101.853,4.0654,0.1999,
101.953,4.0654,0.1999,
102.053,4.0654,0.1999,
102.153,4.0654,0.1999,
102.253,4.0654,0.1999,
102.353,4.0654,0.1999,
102.453,4.0654,0.1999,
102.553,4.0654,0.1999,
102.653,4.0654,0.1999,
102.753,4.0642,0.1999,
102.853,4.0654,0.1999,
102.953,4.0654,0.1999,
103.053,4.0654,0.1999,
103.153,4.0654,0.1999,
103.253,4.0654,0.1999,
103.353,4.0654,0.1999,
103.453,4.0654,0.1999,
103.553,4.0654,0.1999,
103.653,4.0654,0.1999,
103.753,4.0654,0.1999,
103.853,4.0654,0.1999,
103.953,4.0654,0.1999,
104.053,4.0654,0.1999,
104.153,4.0654,0.1999,
104.253,4.0654,0.1999,
104.353,4.0654,0.1999,
104.453,4.0654,0.1999,
104.553,4.0654,0.1999,
104.653,4.0654,0.1999,
104.753,4.0654,0.1999,
104.853,4.0654,0.1999,
104.953,4.0654,0.1999,
105.053,4.0642,0.1999,
105.153,4.0654,0.1999,
105.253,4.0654,0.1999,
105.353,4.0654,0.1999,
105.453,4.0654,0.1999,
105.553,4.0654,0.1999,
105.653,4.0654,0.1999,
105.753,4.0654,0.1999,
105.853,4.0654,0.1999,
105.953,4.0654,0.1999,
106.053,4.0654,0.1999,
106.153,4.0654,0.1999,
106.253,4.0642,0.1999,
106.353,4.0654,0.1999,
106.453,4.0654,0.1999,
106.553,4.0654,0.1999,
106.653,4.0654,0.1999,
106.754,4.0654,0.1999,
106.854,4.0654,0.1999,
106.954,4.0654,0.1999,
107.054,4.0642,0.1999,
107.154,4.0654,0.1999,
107.254,4.0654,0.1999,
107.354,4.0654,0.1999,
107.454,4.0642,0.1999,
107.554,4.0642,0.1999,
107.654,4.0654,0.1999,
107.754,4.0654,0.1999,
107.854,4.0654,0.1999,
107.954,4.0642,0.1999,
108.054,4.0654,0.1999,
108.154,4.0654,0.1999,
108.254,4.0654,0.1999,
108.354,4.0654,0.1999,
108.454,4.0642,0.1999,
108.554,4.0654,0.1999,
108.654,4.0642,0.1999,
108.754,4.0642,0.1999,
108.854,4.0642,0.1999,
108.954,4.0642,0.1999,
109.054,4.0654,0.1999,
109.154,4.0642,0.1999,
109.254,4.0654,0.1999,
109.354,4.0642,0.1999,
109.454,4.0642,0.1999,
109.554,4.0642,0.1999,
109.654,4.0642,0.1999,
109.754,4.0642,0.1999,
109.854,4.0642,0.1999,
109.954,4.0642,0.1999,
110.054,4.0642,0.1999,
110.154,4.0642,0.1999,
110.254,4.0642,0.1999,
110.354,4.0642,0.1999,
110.454,4.0642,0.1999,
110.554,4.0642,0.1999,
110.654,4.0642,0.1999,
110.754,4.0642,0.1999,
110.854,4.0642,0.1999,
110.954,4.0642,0.1999,
111.054,4.0642,0.1999,
111.154,4.0642,0.1999,
111.254,4.0642,0.1999,
111.354,4.0642,0.1999,
111.454,4.0642,0.1999,
111.554,4.0642,0.1999,
111.654,4.0642,0.1999,
111.754,4.0642,0.1999,
111.854,4.0642,0.1999,
111.954,4.0642,0.1999,
112.054,4.0642,0.1999,
112.154,4.0642,0.1999,
112.254,4.0642,0.1999,
112.354,4.0642,0.1999,
112.454,4.0642,0.1999,
112.554,4.0642,0.1999,
112.654,4.0642,0.1999,
112.754,4.0642,0.1999,
112.854,4.0642,0.1999,
112.954,4.0642,0.1999,
113.054,4.0642,0.1999,
113.154,4.0654,0.1999,
113.254,4.0642,0.1999,
113.354,4.0642,0.1999,
113.454,4.0642,0.1999,
113.554,4.0642,0.1999,
113.654,4.0642,0.1999,
113.754,4.0642,0.1999,
113.854,4.0642,0.1999,
113.954,4.0642,0.1999,
114.054,4.0642,0.1999,
114.154,4.0642,0.1999,
114.254,4.0642,0.1999,
114.354,4.0642,0.1999,
114.454,4.0642,0.1999,
114.554,4.0642,0.1999,
114.654,4.0642,0.1999,
114.754,4.0642,0.1999,
114.854,4.0642,0.1999,
114.954,4.0642,0.1999,
115.054,4.0642,0.1999,
115.154,4.0642,0.1999,
115.254,4.0642,0.1999,
115.354,4.0642,0.1999,
115.454,4.0642,0.1999,
115.554,4.0642,0.1999,
115.654,4.0642,0.1999,
115.754,4.0642,0.1999,
115.854,4.0642,0.1999,
115.954,4.0642,0.1999,
116.054,4.0642,0.1999,
116.154,4.0642,0.1999,
116.254,4.0642,0.1999,
116.354,4.0642,0.1999,
116.454,4.0642,0.1999,
116.554,4.0642,0.1999,
116.654,4.0642,0.1999,
116.754,4.0642,0.1999,
116.854,4.0642,0.1999,
116.954,4.0642,0.1999,
117.054,4.0642,0.1999,
117.154,4.0642,0.1999,
117.254,4.0642,0.1999,
117.354,4.0642,0.1999,
117.454,4.0642,0.1999,
117.554,4.0642,0.1999,
117.654,4.0642,0.1999,
117.754,4.0642,0.1999,
117.854,4.0642,0.1999,
117.954,4.0642,0.1999,
118.054,4.0642,0.1999,
118.154,4.0642,0.1999,
118.254,4.0642,0.1999,
118.354,4.0642,0.1999,
118.454,4.0642,0.1999,
118.554,4.0642,0.1999,
118.654,4.0642,0.1999,
118.754,4.0642,0.1999,
118.854,4.0642,0.1999,
118.954,4.0642,0.1999,
119.054,4.0642,0.1999,
119.154,4.0642,0.1999,
119.254,4.0642,0.1999,
119.354,4.0642,0.1999,
119.454,4.0642,0.1999,
119.554,4.0642,0.1999,
119.654,4.0642,0.1999,
119.754,4.0642,0.1999,
119.854,4.0642,0.1999,
119.954,4.0642,0.1999,
120.054,4.0642,0.1999,
120.154,4.0642,0.1999,
120.254,4.0642,0.1999,
120.354,4.0642,0.1999,
120.454,4.0642,0.1999,
120.554,4.0642,0.1999,
120.654,4.0642,0.1999,
120.754,4.0642,0.1999,
120.854,4.0642,0.1999,
120.954,4.0642,0.1999,
121.054,4.0642,0.1999,
121.154,4.0642,0.1999,
121.254,4.0642,0.1999,
121.354,4.0642,0.1999,
121.454,4.0642,0.1999,
121.554,4.0642,0.1999,
121.654,4.0629,0.1999,
121.754,4.0642,0.1999,
121.854,4.0642,0.1999,
121.954,4.0629,0.1999,
122.054,4.0642,0.1999,
122.154,4.0642,0.1999,
122.254,4.0629,0.1999,
122.354,4.0629,0.1999,
122.454,4.0642,0.1999,
122.554,4.0642,0.1999,
122.654,4.0629,0.1999,
122.754,4.0642,0.1999,
122.854,4.0642,0.1999,
122.954,4.0629,0.1999,
123.054,4.0642,0.1999,
123.154,4.0629,0.1999,
123.254,4.0629,0.1999,
123.354,4.0629,0.1999,
123.454,4.0629,0.1999,
123.554,4.0642,0.1999,
123.654,4.0629,0.1999,
123.754,4.0629,0.1999,
123.854,4.0629,0.1999,
123.954,4.0629,0.1999,
124.054,4.0629,0.1999,
124.154,4.0642,0.1999,
124.254,4.0629,0.1999,
124.354,4.0629,0.1999,
124.454,4.0642,0.1999,
124.554,4.0629,0.1999,
124.654,4.0629,0.1999,
124.754,4.0629,0.1999,
124.854,4.0629,0.1999,
124.954,4.0629,0.1999,
125.054,4.0629,0.1999,
125.154,4.0629,0.1999,
125.254,4.0629,0.1999,
125.354,4.0629,0.1999,
125.454,4.0629,0.1999,
125.554,4.0629,0.1999,
125.654,4.0629,0.1999,
125.754,4.0629,0.1999,
125.854,4.0629,0.1999,
125.954,4.0629,0.1999,
126.054,4.0629,0.1999,
126.154,4.0629,0.1999,
126.254,4.0629,0.1999,
126.355,4.0629,0.1999,
126.455,4.0629,0.1999,
126.555,4.0629,0.1999,
126.655,4.0629,0.1999,
126.755,4.0629,0.1999,
126.855,4.0629,0.1999,
126.955,4.0629,0.1999,
127.055,4.0629,0.1999,
127.155,4.0629,0.1999,
127.255,4.0629,0.1999,
127.355,4.0629,0.1999,
127.455,4.0629,0.1999,
127.555,4.0629,0.1999,
127.655,4.0629,0.1999,
127.755,4.0629,0.1999,
127.855,4.0629,0.1999,
127.955,4.0629,0.1999,
128.055,4.0629,0.1999,
128.155,4.0629,0.1999,
128.255,4.0629,0.1999,
128.355,4.0629,0.1999,
128.455,4.0629,0.1999,
128.555,4.0629,0.1999,
128.655,4.0629,0.1999,
128.755,4.0629,0.1999,
128.855,4.0629,0.1999,
128.955,4.0629,0.1999,
129.055,4.0629,0.1999,
129.155,4.0629,0.1999,
129.255,4.0629,0.1999,
129.355,4.0629,0.1999,
129.455,4.0629,0.1998,
129.555,4.0629,0.1999,
129.655,4.0629,0.1999,
129.755,4.0629,0.1999,
129.855,4.0629,0.1999,
129.955,4.0629,0.1999,
130.055,4.0629,0.1999,
130.155,4.0629,0.1999,
130.255,4.0629,0.1999,
130.355,4.0629,0.1999,
130.455,4.0629,0.1999,
130.555,4.0629,0.1999,
130.655,4.0629,0.1999,
130.755,4.0629,0.1999,
130.855,4.0629,0.1999,
130.955,4.0629,0.1999,
131.055,4.0629,0.1999,
131.155,4.0629,0.1999,
131.255,4.0629,0.1999,
131.355,4.0629,0.1999,
131.455,4.0629,0.1999,
131.555,4.0629,0.1999,
131.655,4.0629,0.1999,
131.755,4.0629,0.1999,
131.855,4.0629,0.1999,
131.955,4.0629,0.1999,
132.055,4.0629,0.1999,
132.155,4.0629,0.1999,
132.255,4.0629,0.1999,
132.355,4.0629,0.1999,
132.455,4.0629,0.1999,
132.555,4.0629,0.1999,
132.655,4.0629,0.1999,
132.755,4.0629,0.1999,
132.855,4.0629,0.1999,
132.955,4.0629,0.1999,
133.055,4.0629,0.1999,
133.155,4.0629,0.1999,
133.255,4.0629,0.1999,
133.355,4.0629,0.1999,
133.455,4.0629,0.1999,
133.555,4.0629,0.1999,
133.655,4.0629,0.1999,
133.755,4.0629,0.1999,
133.855,4.0629,0.1999,
133.955,4.0629,0.1999,
134.055,4.0629,0.1999,
134.155,4.0629,0.1999,
134.255,4.0629,0.1999,
134.355,4.0629,0.1999,
134.455,4.0629,0.1999,
134.555,4.0629,0.1999,
134.655,4.0629,0.1999,
134.755,4.0629,0.1999,
134.855,4.0629,0.1999,
134.955,4.0629,0.1999,
135.055,4.0629,0.1999,
135.155,4.0629,0.1999,
135.255,4.0629,0.1999,
135.355,4.0617,0.1999,
135.455,4.0629,0.1999,
135.555,4.0629,0.1999,
135.655,4.0629,0.1999,
135.755,4.0629,0.1999,
135.855,4.0629,0.1999,
135.955,4.0629,0.1999,
136.055,4.0629,0.1999,
136.155,4.0629,0.1999,
136.255,4.0629,0.1999,
136.355,4.0617,0.1999,
136.455,4.0629,0.1999,
136.555,4.0629,0.1999,
136.655,4.0629,0.1999,
136.755,4.0617,0.1999,
136.855,4.0629,0.1999,
136.955,4.0617,0.1999,
137.055,4.0629,0.1999,
137.155,4.0617,0.2000,
137.255,4.0617,0.1999,
137.355,4.0629,0.1999,
137.455,4.0629,0.1999,
137.555,4.0629,0.1999,
137.655,4.0617,0.1999,
137.755,4.0629,0.1999,
137.855,4.0617,0.1999,
137.955,4.0629,0.1999,
138.055,4.0617,0.1999,
138.155,4.0617,0.1999,
138.255,4.0629,0.1999,
138.355,4.0629,0.1999,
138.455,4.0629,0.1999,
138.555,4.0617,0.1999,
138.655,4.0617,0.1999,
138.755,4.0617,0.1999,
138.855,4.0617,0.1999,
138.955,4.0617,0.1999,
139.055,4.0617,0.1999,
139.155,4.0629,0.1999,
139.255,4.0629,0.1999,
139.355,4.0629,0.1999,
139.455,4.0629,0.1999,
139.555,4.0617,0.1999,
139.655,4.0617,0.1999,
139.755,4.0629,0.1999,
139.855,4.0617,0.1999,
139.955,4.0617,0.1999,
140.055,4.0617,0.1999,
140.155,4.0617,0.1999,
140.255,4.0617,0.1999,
140.355,4.0617,0.1999,
140.455,4.0617,0.1999,
140.555,4.0617,0.1999,
140.655,4.0617,0.1999,
140.755,4.0617,0.1999,
140.855,4.0617,0.1999,
140.955,4.0617,0.1999,
141.055,4.0617,0.1999,
141.155,4.0617,0.1999,
141.255,4.0617,0.1999,
141.355,4.0617,0.1999,
141.455,4.0617,0.1999,
141.555,4.0617,0.1999,
141.655,4.0617,0.1999,
141.755,4.0617,0.1999,
141.855,4.0617,0.1999,
141.955,4.0617,0.1999,
142.055,4.0617,0.1999,
142.155,4.0617,0.1999,
142.255,4.0617,0.1999,
142.355,4.0617,0.1999,
142.455,4.0617,0.1999,
142.555,4.0617,0.1999,
142.655,4.0617,0.1999,
142.755,4.0617,0.1999,
142.855,4.0617,0.1999,
142.955,4.0617,0.1999,
143.055,4.0617,0.1999,
143.155,4.0617,0.1999,
143.255,4.0617,0.1999,
143.355,4.0617,0.1999,
143.455,4.0617,0.1999,
143.555,4.0617,0.1999,
143.655,4.0617,0.1999,
143.755,4.0617,0.1999,
143.855,4.0617,0.1999,
143.955,4.0617,0.1999,
144.055,4.0617,0.1999,
144.155,4.0617,0.1999,
144.255,4.0617,0.1999,
144.355,4.0617,0.1999,
144.455,4.0617,0.1999,
144.555,4.0617,0.1999,
144.655,4.0617,0.1999,
144.755,4.0617,0.1999,
144.855,4.0617,0.1999,
144.955,4.0617,0.1999,
145.055,4.0617,0.1999,
145.155,4.0617,0.1999,
145.255,4.0617,0.1999,
145.355,4.0617,0.1999,
145.455,4.0617,0.1999,
145.555,4.0617,0.1999,
145.655,4.0617,0.1999,
145.755,4.0617,0.1999,
145.855,4.0617,0.1999,
145.955,4.0617,0.1999,
146.055,4.0617,0.1999,
146.155,4.0617,0.1999,
146.255,4.0617,0.1999,
146.355,4.0617,0.1999,
146.455,4.0617,0.1999,
146.555,4.0617,0.1999,
146.655,4.0617,0.1999,
146.755,4.0617,0.1999,
146.855,4.0617,0.1999,
146.955,4.0617,0.1999,
147.055,4.0617,0.1999,
147.155,4.0617,0.1999,
147.255,4.0617,0.1999,
147.355,4.0617,0.1999,
147.455,4.0617,0.1999,
147.555,4.0617,0.1999,
147.655,4.0617,0.1999,
147.755,4.0617,0.1999,
147.855,4.0617,0.1999,
147.955,4.0617,0.1999,
148.055,4.0617,0.1999,
148.155,4.0617,0.1999,
148.255,4.0617,0.1999,
148.355,4.0617,0.1999,
148.455,4.0617,0.1999,
148.555,4.0617,0.1999,
148.655,4.0617,0.1999,
148.755,4.0617,0.1999,
148.855,4.0617,0.1999,
148.955,4.0617,0.1999,
149.055,4.0617,0.1999,
149.155,4.0617,0.1999,
149.255,4.0617,0.1999,
149.355,4.0617,0.1999,
149.455,4.0617,0.1999,
149.555,4.0617,0.1999,
149.655,4.0617,0.1999,
149.755,4.0617,0.1999,
149.855,4.0617,0.1999,
149.955,4.0617,0.1999,
150.055,4.0617,0.1999,
150.155,4.0617,0.1999,
150.255,4.0617,0.1999,
150.355,4.0617,0.1999,
150.455,4.0617,0.1999,
150.555,4.0617,0.1999,
150.656,4.0617,0.1999,
150.756,4.0617,0.1999,
150.856,4.0617,0.1999,
150.956,4.0617,0.1999,
151.056,4.0617,0.1999,
151.156,4.0617,0.1999,
151.256,4.0617,0.1999,
151.356,4.0617,0.1999,
151.456,4.0617,0.1999,
151.556,4.0617,0.1999,
151.656,4.0605,0.1999,
151.756,4.0617,0.1999,
151.856,4.0617,0.1999,
151.956,4.0617,0.1999,
152.056,4.0617,0.1999,
152.156,4.0617,0.1999,
152.256,4.0617,0.1999,
152.356,4.0605,0.1999,
152.456,4.0617,0.1999,
152.556,4.0605,0.1999,
152.656,4.0617,0.1999,
152.756,4.0617,0.1999,
152.856,4.0617,0.1999,
152.956,4.0605,0.1999,
153.056,4.0605,0.1999,
153.156,4.0617,0.1999,
153.256,4.0617,0.1999,
153.356,4.0617,0.1999,
153.456,4.0617,0.1999,
153.556,4.0617,0.1999,
153.656,4.0605,0.1999,
153.756,4.0605,0.1999,
153.856,4.0605,0.1999,
153.956,4.0605,0.1999,
154.056,4.0605,0.1999,
154.156,4.0617,0.1999,
154.256,4.0605,0.1999,
154.356,4.0605,0.1999,
154.456,4.0617,0.1999,
154.556,4.0605,0.1999,
154.656,4.0617,0.1999,
154.756,4.0605,0.1999,
154.856,4.0605,0.1999,
154.956,4.0605,0.1999,
155.056,4.0605,0.1999,
155.156,4.0605,0.1999,
155.256,4.0605,0.1999,
155.356,4.0617,0.1999,
155.456,4.0605,0.1999,
155.556,4.0605,0.1999,
155.656,4.0605,0.1999,
155.756,4.0605,0.1999,
155.856,4.0605,0.1999,
155.956,4.0617,0.1999,
156.056,4.0605,0.1999,
156.156,4.0605,0.1999,
156.256,4.0605,0.1999,
156.356,4.0605,0.1999,
156.456,4.0605,0.1999,
156.556,4.0605,0.1999,
156.656,4.0605,0.1999,
156.756,4.0605,0.1999,
156.856,4.0605,0.1999,
156.956,4.0605,0.1999,
157.056,4.0605,0.1999,
157.156,4.0605,0.1999,
157.256,4.0605,0.1999,
157.356,4.0605,0.1999,
157.456,4.0605,0.1999,
157.556,4.0605,0.1999,
157.656,4.0605,0.1999,
157.756,4.0605,0.1999,
157.856,4.0605,0.1999,
157.956,4.0605,0.1999,
158.056,4.0605,0.1999,
158.156,4.0605,0.1999,
158.256,4.0605,0.1999,
158.356,4.0605,0.1999,
158.456,4.0605,0.1999,
158.556,4.0605,0.1999,
158.656,4.0605,0.1999,
158.756,4.0605,0.1999,
158.856,4.0605,0.1999,
158.956,4.0605,0.1999,
159.056,4.0605,0.1999,
159.156,4.0605,0.1999,
159.256,4.0605,0.1999,
159.356,4.0605,0.1999,
159.456,4.0605,0.1999,
159.556,4.0605,0.1999,
159.656,4.0605,0.1999,
159.756,4.0605,0.1999,
159.856,4.0605,0.1999,
159.956,4.0605,0.1999,
160.056,4.0605,0.1999,
160.156,4.0605,0.1999,
160.256,4.0605,0.1999,
160.356,4.0605,0.1999,
160.456,4.0605,0.1999,
160.556,4.0605,0.1999,
160.656,4.0605,0.1999,
160.756,4.0605,0.1999,
160.856,4.0605,0.1999,
160.956,4.0605,0.1999,
161.056,4.0605,0.1999,
161.156,4.0605,0.1999,
161.256,4.0605,0.1999,
161.356,4.0605,0.1999,
161.456,4.0605,0.1999,
161.556,4.0605,0.1999,
161.656,4.0605,0.1999,
161.756,4.0605,0.1999,
161.856,4.0605,0.1999,
161.956,4.0605,0.1999,
162.056,4.0605,0.1999,
162.156,4.0605,0.1999,
162.256,4.0605,0.1999,
162.356,4.0605,0.1999,
162.456,4.0605,0.1999,
162.556,4.0605,0.1999,
162.656,4.0605,0.1999,
162.756,4.0605,0.1999,
162.856,4.0605,0.1999,
162.956,4.0605,0.1999,
163.056,4.0605,0.1999,
163.156,4.0605,0.1999,
163.256,4.0605,0.1999,
163.356,4.0605,0.1999,
163.456,4.0605,0.1999,
163.556,4.0605,0.1999,
163.656,4.0605,0.1999,
163.756,4.0605,0.1999,
163.856,4.0605,0.1999,
163.956,4.0605,0.1999,
164.056,4.0605,0.1999,
164.156,4.0605,0.1999,
164.256,4.0605,0.1999,
164.356,4.0605,0.1999,
164.456,4.0605,0.1999,
164.556,4.0605,0.1999,
164.656,4.0605,0.1999,
164.756,4.0605,0.1999,
164.856,4.0605,0.1999,
164.956,4.0605,0.1999,
165.056,4.0605,0.1999,
165.156,4.0605,0.1999,
165.256,4.0605,0.1999,
165.356,4.0605,0.1999,
165.456,4.0605,0.1999,
165.556,4.0605,0.1998,
165.656,4.0592,0.1999,
165.756,4.0592,0.1999,
165.856,4.0605,0.1999,
165.956,4.0605,0.1999,
166.056,4.0605,0.1999,
166.156,4.0605,0.1999,
166.256,4.0605,0.1999,
166.356,4.0592,0.1999,
166.456,4.0605,0.1999,
166.556,4.0605,0.1999,
166.656,4.0592,0.1999,
166.756,4.0592,0.1999,
166.856,4.0605,0.1999,
166.956,4.0605,0.1999,
167.056,4.0605,0.1999,
167.156,4.0605,0.1999,
167.256,4.0605,0.1999,
167.356,4.0605,0.1999,
167.456,4.0605,0.1999,
167.556,4.0605,0.1999,
167.656,4.0605,0.1999,
167.756,4.0605,0.1999,
167.856,4.0605,0.1999,
167.956,4.0605,0.1999,
168.056,4.0605,0.1999,
168.156,4.0605,0.1999,
168.256,4.0605,0.1999,
168.356,4.0592,0.1999,
168.456,4.0605,0.1999,
168.556,4.0592,0.1999,
168.656,4.0592,0.1999,
168.756,4.0605,0.1999,
168.856,4.0605,0.1999,
168.956,4.0592,0.1999,
169.056,4.0592,0.1999,
169.156,4.0592,0.1999,
169.256,4.0592,0.1999,
169.356,4.0592,0.1999,
169.456,4.0592,0.1999,
169.556,4.0605,0.1999,
169.656,4.0592,0.1999,
169.756,4.0605,0.1999,
169.856,4.0592,0.1999,
169.956,4.0592,0.1999,
170.056,4.0605,0.1999,
170.156,4.0605,0.1999,
170.256,4.0592,0.1999,
170.356,4.0605,0.1999,
170.456,4.0592,0.1999,
170.556,4.0605,0.1999,
170.656,4.0592,0.1999,
170.756,4.0605,0.1999,
170.856,4.0592,0.1999,
170.956,4.0592,0.1999,
171.056,4.0592,0.1999,
171.156,4.0592,0.1999,
171.256,4.0592,0.1999,
171.356,4.0605,0.1999,
171.456,4.0605,0.1999,
171.556,4.0592,0.1999,
171.656,4.0592,0.1999,
171.756,4.0605,0.1999,
171.856,4.0592,0.1999,
171.956,4.0592,0.1999,
172.056,4.0592,0.1999,
172.156,4.0605,0.1999,
172.256,4.0592,0.1999,
172.356,4.0592,0.1999,
172.456,4.0605,0.1999,
172.556,4.0592,0.1999,
172.657,4.0605,0.1999,
172.757,4.0592,0.1999,
172.857,4.0592,0.1999,
172.957,4.0592,0.1999,
173.057,4.0592,0.1999,
173.157,4.0592,0.1999,
173.257,4.0592,0.1999,
173.357,4.0592,0.1999,
173.457,4.0592,0.1999,
173.557,4.0592,0.1999,
173.657,4.0592,0.1999,
173.757,4.0592,0.1999,
173.857,4.0592,0.1999,
173.957,4.0592,0.1999,
174.057,4.0592,0.1999,
174.157,4.0592,0.1999,
174.257,4.0592,0.1999,
174.357,4.0592,0.1999,
174.457,4.0592,0.1999,
174.557,4.0592,0.1999,
174.657,4.0592,0.1999,
174.757,4.0592,0.1999,
174.857,4.0592,0.1999,
174.957,4.0592,0.1999,
175.057,4.0592,0.1999,
175.157,4.0592,0.1999,
175.257,4.0592,0.1999,
175.357,4.0592,0.1999,
175.457,4.0592,0.1999,
175.557,4.0592,0.1999,
175.657,4.0592,0.1999,
175.757,4.0592,0.1999,
175.857,4.0592,0.1999,
175.957,4.0592,0.1999,
176.057,4.0592,0.1999,
176.157,4.0592,0.1999,
176.257,4.0592,0.1999,
176.357,4.0592,0.1999,
176.457,4.0592,0.1999,
176.557,4.0592,0.1999,
176.657,4.0592,0.1999,
176.757,4.0592,0.1999,
176.857,4.0592,0.1999,
176.957,4.0592,0.1999,
177.057,4.0592,0.1999,
177.157,4.0592,0.1999,
177.257,4.0592,0.1999,
177.357,4.0592,0.1999,
177.457,4.0592,0.1999,
177.557,4.0592,0.1999,
177.657,4.0592,0.1999,
177.757,4.0592,0.1999,
177.857,4.0592,0.1999,
177.957,4.0592,0.1999,
178.057,4.0592,0.1999,
178.157,4.0592,0.1999,
178.257,4.0592,0.1999,
178.357,4.0592,0.1999,
178.457,4.0592,0.1999,
178.557,4.0592,0.1999,
178.657,4.0592,0.1999,
178.757,4.0592,0.1999,
178.857,4.0592,0.1999,
178.957,4.0592,0.1999,
179.057,4.0592,0.1999,
179.157,4.0592,0.1999,
179.257,4.0592,0.1999,
179.357,4.0592,0.1999,
179.457,4.0592,0.1999,
179.557,4.0592,0.1999,
179.657,4.0592,0.1999,
179.757,4.0592,0.1999,
179.857,4.0592,0.1999,
179.957,4.0592,0.1999,
180.057,4.0592,0.1999,
180.157,4.0592,0.2000,
180.257,4.0592,0.1999,
180.357,4.0592,0.1999,
180.457,4.0592,0.1999,
180.557,4.0592,0.1999,
180.657,4.0592,0.1999,
180.757,4.0592,0.1999,
180.857,4.0592,0.1999,
180.957,4.0580,0.1999,
181.057,4.0592,0.1999,
181.157,4.0592,0.1999,
181.257,4.0592,0.1999,
181.357,4.0592,0.1999,
181.457,4.0592,0.1999,
181.557,4.0592,0.1999,
181.657,4.0592,0.1999,
181.757,4.0592,0.1999,
181.857,4.0592,0.1999,
181.957,4.0592,0.1999,
182.057,4.0592,0.1999,
182.157,4.0592,0.1999,
182.257,4.0592,0.1999,
182.357,4.0592,0.1999,
182.457,4.0592,0.1999,
182.557,4.0592,0.1999,
182.657,4.0592,0.1999,
182.757,4.0592,0.1999,
182.857,4.0592,0.1999,
182.957,4.0592,0.1999,
183.057,4.0592,0.1999,
183.157,4.0592,0.1999,
183.257,4.0592,0.1999,
183.357,4.0592,0.1999,
183.457,4.0592,0.1999,
183.557,4.0592,0.1999,
183.657,4.0592,0.1999,
183.757,4.0592,0.1999,
183.857,4.0592,0.1999,
183.957,4.0592,0.1999,
184.057,4.0592,0.1999,
184.157,4.0592,0.1999,
184.257,4.0592,0.1999,
184.357,4.0592,0.1999,
184.457,4.0592,0.1999,
184.557,4.0592,0.1999,
